Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
51934636-e628-4f1b-942d-76f3eda0c766	TCGA-CL-5918-01A-11D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	6929718058_R05C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-CL-5918-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-CL-5918-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
51934636-e628-4f1b-942d-76f3eda0c766	TCGA-CL-5918-01A-11D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	6929718058_R05C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-CL-5918-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-5918-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-CL-5918-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
17867e27-9c45-4fdb-a97a-670dd92d2232	TCGA-DC-5869-01A-01D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	6929718058_R06C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-DC-5869-01A-01D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-DC-5869-01A-01D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
17867e27-9c45-4fdb-a97a-670dd92d2232	TCGA-DC-5869-01A-01D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	6929718058_R06C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-DC-5869-01A-01D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-5869-01A-01D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-DC-5869-01A-01D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
371371c8-fc15-4425-9ed8-286fe3d5b6d1	TCGA-DC-6160-01A-11D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	6929718058_R01C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-DC-6160-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-DC-6160-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
371371c8-fc15-4425-9ed8-286fe3d5b6d1	TCGA-DC-6160-01A-11D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	6929718058_R01C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-DC-6160-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6160-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-DC-6160-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
77964d93-ed14-4545-af18-e3964e941412	TCGA-AG-3742-01A-11D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	6929718058_R02C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-AG-3742-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-AG-3742-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
77964d93-ed14-4545-af18-e3964e941412	TCGA-AG-3742-01A-11D-1658-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	6929718058_R02C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.2.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-2.TCGA-AG-3742-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.2.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3742-01A-11D-1658-05	jhu-usc.edu_READ.HumanMethylation450.2.lvl-3.TCGA-AG-3742-01A-11D-1658-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.2.3.0	DNA Methylation	Level 3	yes	HG19
3736fcdd-e03a-44e1-891a-b2b94dcab9fa	TCGA-CI-6620-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	6929718058_R03C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-CI-6620-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-CI-6620-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
3736fcdd-e03a-44e1-891a-b2b94dcab9fa	TCGA-CI-6620-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	6929718058_R03C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-CI-6620-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6620-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-CI-6620-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
8ba63ef0-055b-4a1c-8ff8-0f8d2c13fd0e	TCGA-CI-6624-01C-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	6929718058_R04C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-CI-6624-01C-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-CI-6624-01C-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
8ba63ef0-055b-4a1c-8ff8-0f8d2c13fd0e	TCGA-CI-6624-01C-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	6929718058_R04C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-CI-6624-01C-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6624-01C-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-CI-6624-01C-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
b7bcf3e4-5e1c-41fa-ad19-a0788b375cd8	TCGA-F5-6810-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	6929718058_R05C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-F5-6810-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-F5-6810-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
b7bcf3e4-5e1c-41fa-ad19-a0788b375cd8	TCGA-F5-6810-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	6929718058_R05C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-F5-6810-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6810-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-F5-6810-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
4a39453a-d74b-4d50-ab4c-dca6d0a2fd6c	TCGA-AH-6544-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	6929718058_R06C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-AH-6544-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-AH-6544-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
4a39453a-d74b-4d50-ab4c-dca6d0a2fd6c	TCGA-AH-6544-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	6929718058_R06C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-AH-6544-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AH-6544-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-AH-6544-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
485b0e9a-7a48-471d-8f23-6584e7070e9b	TCGA-CI-6621-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	6929718061_R01C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-CI-6621-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-CI-6621-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
485b0e9a-7a48-471d-8f23-6584e7070e9b	TCGA-CI-6621-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	6929718061_R01C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-CI-6621-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CI-6621-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-CI-6621-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
5507e1c9-a397-433b-adc8-31073e91f49d	TCGA-F5-6571-01A-12D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	6929718061_R03C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-F5-6571-01A-12D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-F5-6571-01A-12D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
5507e1c9-a397-433b-adc8-31073e91f49d	TCGA-F5-6571-01A-12D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	6929718061_R03C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-F5-6571-01A-12D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6571-01A-12D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-F5-6571-01A-12D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
