"","Extract Name","Comment [TCGA Barcode]","Protocol REF","Labeled Extract Name","Label","Term Source REF","Protocol REF","Hybridization Name","Array Design REF","Term Source REF","Protocol REF","Protocol REF","Scan Name","Array Data File","Comment [TCGA Archive Name]","Comment [TCGA Data Type]","Comment [TCGA Data Level]","Comment [TCGA Include for Analysis]","Protocol REF","Normalization Name","Derived Array Data Matrix File","Comment [TCGA Archive Name]","Comment [TCGA Data Type]","Comment [TCGA Data Level]","Comment [TCGA Include for Analysis]","Protocol REF","Normalization Name","Derived Array Data Matrix File","Comment [TCGA Archive Name]","Comment [TCGA Data Type]","Comment [TCGA Data Level]","Comment [TCGA Include for Analysis]","Comment [Genome reference]"
"419","49f14c95-9e9b-4a6c-a51c-8548347be664","TCGA-A6-5656-01A-21D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","6929718065_R06C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-A6-5656-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-5656-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"420","49f14c95-9e9b-4a6c-a51c-8548347be664","TCGA-A6-5656-01A-21D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","6929718065_R06C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-A6-5656-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-5656-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-5656-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"421","8774026b-1a5d-41e8-aa51-263939180509","TCGA-AZ-6606-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","6929718065_R01C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-6606-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6606-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"422","8774026b-1a5d-41e8-aa51-263939180509","TCGA-AZ-6606-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","6929718065_R01C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-6606-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6606-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6606-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"423","ab118dfb-4b80-4485-bfb7-0f9d60d26663","TCGA-F4-6809-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","6929718065_R02C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6809-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6809-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"424","ab118dfb-4b80-4485-bfb7-0f9d60d26663","TCGA-F4-6809-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","6929718065_R02C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6809-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6809-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6809-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"425","e53a284a-558b-4215-9016-e2a5d0064ea5","TCGA-G4-6628-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","6929718065_R04C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-G4-6628-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-G4-6628-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"426","e53a284a-558b-4215-9016-e2a5d0064ea5","TCGA-G4-6628-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","6929718065_R04C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-G4-6628-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6628-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-G4-6628-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"427","44ae490b-7d05-47d8-aacf-3fc7be94186b","TCGA-AZ-6608-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","6929718065_R05C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-6608-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6608-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"428","44ae490b-7d05-47d8-aacf-3fc7be94186b","TCGA-AZ-6608-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","6929718065_R05C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-6608-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6608-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6608-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"429","7c1393f0-3e87-4a93-9246-2014788887ae","TCGA-AA-3496-01A-21D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","6929718065_R06C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AA-3496-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AA-3496-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"430","7c1393f0-3e87-4a93-9246-2014788887ae","TCGA-AA-3496-01A-21D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","6929718065_R06C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AA-3496-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AA-3496-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AA-3496-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"431","a0efad65-75b5-4012-b05e-ac88ec64e21d","TCGA-F4-6805-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","6929718079_R01C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6805-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6805-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"432","a0efad65-75b5-4012-b05e-ac88ec64e21d","TCGA-F4-6805-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","6929718079_R01C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6805-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6805-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6805-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"433","7b648f90-619e-498f-8d91-6ffc08c1f2de","TCGA-F4-6806-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","6929718079_R02C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6806-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6806-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"434","7b648f90-619e-498f-8d91-6ffc08c1f2de","TCGA-F4-6806-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","6929718079_R02C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6806-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6806-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6806-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"435","7fe77b0e-9ef0-481e-9180-b106e9470710","TCGA-F4-6807-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","6929718079_R03C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6807-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6807-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"436","7fe77b0e-9ef0-481e-9180-b106e9470710","TCGA-F4-6807-01A-11D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","6929718079_R03C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6807-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-F4-6807-01A-11D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6807-01A-11D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"437","1d91c7e1-65ce-49ba-9991-b010677faa63","TCGA-AZ-4323-01A-21D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","6929718079_R06C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-4323-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-4323-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
"438","1d91c7e1-65ce-49ba-9991-b010677faa63","TCGA-AZ-4323-01A-21D-1837-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","6929718079_R06C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-4323-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-4323-01A-21D-1837-05","jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-4323-01A-21D-1837-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0","DNA Methylation","Level 3","yes","HG19"
